customerid,accesskey,firstname,lastname,companyname,billingaddress1,billingaddress2,city,state,postalcode,country,phonenumber,faxnumber,emailaddress,paysstatetax,taxid,emailsubscriber,catalogsubscriber,lastmodified,percentdiscount,websiteaddress,discountlevel,customertype,lastmodby,customer_isanonymous,issuperadmin,news1,news2,news3,news4,news5,news6,news7,news8,news9,news10,news11,news12,news13,news14,news15,news16,news17,news18,news19,news20,allow_access_to_private_sections,customer_notes,salesrep_customerid,id_customers_groups,custom_field_custom1,custom_field_custom2,custom_field_custom3,custom_field_custom4,custom_field_custom5,removed_from_rewards,restrictedpaymentmethodids,restrictedshippingmethodids,createddate,restrictedfreeshipping
"3434","","Laura","Romanelli","Cheeky Chicks","2521 Avenida de Mesilla","Suite B","Mesilla","NM","88046","United States","575-525-0288","","spa@cheeky-chicks.com","","","N","N","9/2/2014 9:13:00 PM","","www.cheeky-chicks.com","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","N","","","",""
"3435","","Thao","Nguyen","Savant Salon","12187 Conifer Lane","","Euless","TX","76040","","5125024104","","latishthao@yahoo.com","","","N","N","9/2/2014 9:19:00 PM","","","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","N","","","",""
"3436","C","Farah","Almutawa","Kwi 5638","Springfield gardens ","New york 11413-4010","New york","NY","11413-4010","United States","718-553-8740.","","Farahalmutawa@hotmail.com","","","Y","","9/3/2014 3:06:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3437","C","","","","","","","","","","","","cotton@wowway.com","","","Y","","9/6/2014 5:40:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3438","C","Nancy","Brewington","Hands N Harmony,LLC","537 Main Street","","Schertz","TX","78154","United States","210-475-2071","","nancybrewington@massagetherapy.com","","","Y","","9/7/2014 11:34:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3439","C","Connie","Hafliger","ReNew Massage Therapy & Day Spa","821 E. South Street","","Beloit","KS","67420","United States","785-534-2651","","hafliger@nckcn.com","","","Y","","9/7/2014 4:29:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3440","C","Kimberley","Shypitka","Soul Tree Spa","465 Chapman Street","","Kimberley","BC","V1A 1P2","Canada","250 919 9979","","kimberley_shypitka@hotmail.com","","","Y","","9/7/2014 10:29:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3441","C","","","","","","","","","","","","prettyandpinkgirlz@yahoo.com","","","Y","","9/8/2014 7:38:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3442","C","Mary-Anne","Fonka","Angel","133 Centerway","","Greenbelt","MD","20770","United States","2402381920","","Angelstouchskincare@gmail.com","","","Y","","9/8/2014 7:59:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3443","C","","","","","","","","","","","","jenniferangelson444@gmail.com","","","Y","","9/8/2014 8:39:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3444","C","","","","","","","","","","","","jeffcolyer@aol.com","","","Y","","9/9/2014 9:55:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3445","C","","","","","","","","","","","","Mellau321@gmail.com","","","Y","","9/11/2014 8:46:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3446","C","Lisa ","Jue","Rejuvenation Clinics of GA","4443 Sandhurst Pl","","Flowery Branch","GA","30542","United States","4045851724","","Randi@rcgclinics.com","","","","","9/11/2014 10:17:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3447","C","Iris","Leverett","A Well kneaded Salon& Day spa ","6900 N Fox Point Dr","","Peoria","IL","61614","United States","3093634566","","Iris.leverett@yahoo.com","","","Y","","9/11/2014 10:48:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3448","C","","","","","","","","","","","","dc_rosemarie@yahoo.com","","","Y","","9/13/2014 5:40:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3449","C","","","","","","","","","","","","KimberlyCanzater@yahoo.com","","","Y","","9/15/2014 8:57:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3450","C","Colorado","Aesthetic Center","CAC","9320 Grand Cordera Parkway","Suite 250","Colorado Springs","CO","80924","United States","7193877800","","coloaesth@yahoo.com","","","Y","","9/15/2014 12:05:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3451","C","Maria","Stefano","The Stefano Group, Inc.","3802 SW 137th Avenue","","Miami","FL","33176","United States","7862058852","","Mstef2121@aol.com","","","Y","","9/20/2014 10:13:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3452","C","","","","","","","","","","","","anuragmahajan74@yahoo.com","","","","","9/21/2014 8:48:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3453","C","Ted","Wettstein","Marilyn Monroe Spas","7700 Municipal Drive","","Orlando","FL","32819","United States","407-370-9343","","patrick@marilynmonroespas.com","","","","","9/22/2014 10:41:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3454","C","Strock","Strock","Strock","","","","","","","","","alinestrock@gmail.com","","","Y","","9/22/2014 4:20:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3455","","Kristi","Aumann","Rejuvenations Therapuetic Mass","15 Hilltop Drive","nn","","IL","62049","United States","","","kristi.aumann@yahoo.com","","","N","N","9/22/2014 9:49:00 PM","","2rejuvenateyourself.com","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","N","","","",""
"3456","","Deborah","Silvaggio","Debra's Hair Design & Day Spa","1687 Brewerton Road","Unit 2","Cicero","NY","13039","United States","315-668-8215","","debshairdesign@yahoo.com","","","N","N","9/22/2014 9:53:00 PM","","","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","N","","","",""
"3457","C","","","","","","","","","","","","Jimhuynh7@aol.com","","","Y","","9/22/2014 11:09:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3458","C","Kirsis","Castillo","","44 Ralph ave ","","Brooklyn","NY","11221","United States","347-512-9639","","Kriscastro14@gmail.com","","","Y","","9/24/2014 3:16:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3459","C","","","","","","","","","","","","njerikaranja@gmail.com","","","Y","","9/24/2014 9:32:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3460","C","Wendy","","","","","","","","","","","wendy.schaller@att.net","","","Y","","9/24/2014 11:48:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3461","C","Marie Claude","Gellert","Vanity Vault","42 flagstaff close","","red deer","AB","T4N 6V1","Canada","403 466 1688","","info@organictan.ca","","","","","10/10/2014 11:51:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3462","C","Jann","Sullivan","","206 James Blvd.","","Signal Mountain","TN","37377","United States","423-322-3857","","jannbsullivan@gmail.com","","","Y","","9/25/2014 8:46:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3463","C","","","","","","","","","","","","CarolHolland@massagetherapy.com","","","N","","9/26/2014 11:08:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3464","C","","","","","","","","","","","","Miltonrosenberg@comcast.net","","","Y","","9/27/2014 6:16:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3465","C","wayne","","","","","","","","","","","wkondoff@satx.rr.com","","","Y","","9/27/2014 10:04:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3466","C","Tammy","McCracken","","11160 E Spencer Rd","","Crystal","MI","48818","United States","989-287-3759","","mccracken46@gmail.com","","","Y","","9/28/2014 10:15:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3467","C","","","","","","","","","","","","kamieulery@gmail.com","","","Y","","9/29/2014 1:55:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3468","","Rosy","Sandhu","Neem Medical Spa","6 Canal Park","Unit 209","Cambridge","MA","02141","United States","908-601-3239","","rosysandhu14@gmail.com","","","N","N","9/29/2014 4:46:00 PM","","","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","N","","","",""
"3469","","Alichia","McComb","Smuve Skincare","111 N. Wabash","#1709","Chicago","IL","60602","","312-912-7101","","smuveskincare@live.com","","","N","N","9/30/2014 6:05:00 PM","","","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","N","","","",""
"3470","C","MAHLAPANE FANA","","","","","","","","","","","mfana@nedbank.co.ls","","","Y","","10/1/2014 8:12:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3471","C","","","","","","","","","","","","jksirvine@cox.net","","","Y","","10/4/2014 12:14:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3472","C","","","","","","","","","","","","vanessalee@shaw.ca","","","Y","","10/6/2014 3:50:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3473","C","","","","","","","","","","","","salonmaritchie@aol.com","","","Y","","10/7/2014 10:51:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3474","","Dee Alice","Moton","Purelaxity Wine Bar & Spa","4381 Fulcher Road","","Hephzibah","GA","30815","United States","706-627-6005","","deealiced@gmail.com","","","N","N","10/9/2014 10:18:00 AM","","www.soulscentsations.net","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","N","","","",""
"3475","C","Andrew","BeDell","Warrensburg Wellness LLC","638 E Young Ave","","Warrensburg","MO","64093","United States","6604295533","","taylormadeblack@yahoo.com","","","Y","","10/9/2014 10:51:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3476","C","Jardielle ","McElroy","","171 Farmersville Rd","","Sandwich","MA","02563","United States","5085423277","","jardy_usa@msn.com","","","","","10/9/2014 11:26:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3477","C","Yokasta","Walsh","","335 NE 53rd Street, apt 2","","Miami","FL","33137","United States","7865541282","","shakastaily@gmail.com","","","Y","","10/11/2014 4:28:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3478","C","","","","","","","","","","","","poonamjeetkaur@yahoo.com","","","Y","","10/11/2014 11:47:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3479","C","pat","sheehan","cda","500 australian ave s","suite 700","west palm beach","FL","33401","United States","800 825 7732","","psheehan@cdaofamerica.com","","","","","10/12/2014 10:43:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3480","C","Michelle","Rodriguez","","37 Chadderton Way","","Middleboro","MA","02346","United States","5082941526","","insideoutacupuncture@comcast.net","","","Y","","10/12/2014 7:09:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3481","C","Melanie","McCulley","Well Manicured","2830 Ingleside Drive","","Hermosa Beach","CA","90254","United States","(323) 828-1624","","MELANIE@WELLMANICURED.COM","","","Y","","10/12/2014 9:41:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3482","C","AMANDA","ADAMS CIRELLI","","570 MATHEWS CIRCLE","","ERIE","CO","80516","United States","7203633710","","amysueadams@yahoo.com","","","Y","","10/12/2014 10:10:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3483","C","","","","","","","","","","","","shayendisnails@gmail.com","","","Y","","10/13/2014 6:56:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
